latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.5055,33.5505,310.2,1.1,1,2020-02-29,0833,Terra,MODIS,70,6.03,277.6,13.4,D,0
40.2606,29.0744,301.8,1.2,1.1,2020-03-01,0916,Terra,MODIS,49,6.03,289.3,5.9,D,2
39.6921,27.7856,301.1,1.1,1,2020-03-01,0916,Terra,MODIS,45,6.03,286.4,5.4,D,0
38.7368,26.9478,302.6,1.1,1,2020-03-01,0916,Terra,MODIS,45,6.03,290.2,6.1,D,2
41.1852,32.6276,307.7,1,1,2020-03-01,1055,Aqua,MODIS,66,6.03,288.2,6.3,D,2
41.1835,32.6159,326.2,1,1,2020-03-01,1055,Aqua,MODIS,84,6.03,290.8,22.8,D,2
41.2386,36.4718,301.7,1.2,1.1,2020-03-02,0820,Terra,MODIS,42,6.03,290.2,5,D,2
38.6528,39.7761,310.9,1,1,2020-03-02,0820,Terra,MODIS,71,6.03,285.4,11.7,D,0
36.6836,37.4845,302.7,1,1,2020-03-02,0821,Terra,MODIS,53,6.03,291.9,3.9,D,0
38.6145,31.1238,302.4,2.3,1.5,2020-03-02,1925,Terra,MODIS,49,6.03,276.8,31.9,N,0
41.2377,36.4682,303.6,1.9,1.4,2020-03-03,0903,Terra,MODIS,43,6.03,293.3,9.8,D,2
40.5498,34.3275,307.9,1.5,1.2,2020-03-03,0903,Terra,MODIS,66,6.03,293.7,10.9,D,0
39.7909,26.4311,303.2,1.1,1,2020-03-03,0904,Terra,MODIS,55,6.03,291.3,4.3,D,0
37.2018,39.1124,305.8,3.6,1.8,2020-03-03,0904,Terra,MODIS,62,6.03,294.2,29,D,0
38.5752,32.1915,312.5,1.3,1.1,2020-03-03,0904,Terra,MODIS,71,6.03,295.2,12.3,D,0
38.5725,32.206,315.1,1.3,1.1,2020-03-03,0904,Terra,MODIS,75,6.03,293.9,15.2,D,0
37.1668,37.3187,302.2,2.8,1.6,2020-03-03,0904,Terra,MODIS,34,6.03,290.6,11.1,D,2
37.7037,33.0199,314,1.5,1.2,2020-03-03,0904,Terra,MODIS,74,6.03,296.1,17,D,0
37.9456,30.6692,306.9,1.1,1.1,2020-03-03,0904,Terra,MODIS,64,6.03,286.8,9.1,D,0
37.9435,30.6818,305.8,1.1,1.1,2020-03-03,0904,Terra,MODIS,58,6.03,286.7,8.2,D,0
37.6831,28.8823,302.2,1,1,2020-03-03,0904,Terra,MODIS,51,6.03,290,4.3,D,0
37.1706,29.5848,309.9,1.1,1,2020-03-03,0904,Terra,MODIS,62,6.03,293.8,6.7,D,0
37.6613,33.3099,315.4,1.2,1.1,2020-03-03,1042,Aqua,MODIS,40,6.03,301.6,8.8,D,0
37.46,38.6236,309.5,1,1,2020-03-03,1042,Aqua,MODIS,33,6.03,296.4,6.4,D,0
37.6961,39.1705,313.2,1.1,1,2020-03-03,1042,Aqua,MODIS,60,6.03,302.2,6.6,D,0
37.6945,39.1583,313.7,1.1,1,2020-03-03,1042,Aqua,MODIS,67,6.03,301.2,6.6,D,0
37.4155,32.9697,309.7,1.3,1.1,2020-03-03,1042,Aqua,MODIS,63,6.03,295.1,6.6,D,0
37.6032,33.3264,312.2,1.2,1.1,2020-03-03,1042,Aqua,MODIS,67,6.03,300.2,6.7,D,0
38.6467,39.7694,307.2,1.2,1.1,2020-03-03,1042,Aqua,MODIS,45,6.03,294.6,6.6,D,0
37.7974,33.4295,312,1.2,1.1,2020-03-03,1042,Aqua,MODIS,67,6.03,298.2,8.9,D,0
37.8071,33.4268,312.6,1.2,1.1,2020-03-03,1042,Aqua,MODIS,68,6.03,297.5,9.5,D,0
38.42,34.6868,319.5,1.1,1,2020-03-03,1042,Aqua,MODIS,76,6.03,298.5,14,D,0
39.8208,33.8404,311,1.1,1,2020-03-03,1043,Aqua,MODIS,61,6.03,295.2,7.3,D,0
38.6141,26.8733,301.3,2.7,1.6,2020-03-03,1043,Aqua,MODIS,32,6.03,291,11.1,D,0
38.6914,32.6414,313.6,1.3,1.1,2020-03-03,1043,Aqua,MODIS,67,6.03,300.6,9,D,0
41.2392,36.4629,311,1,1,2020-03-03,1043,Aqua,MODIS,57,6.03,295.1,7.5,D,2
38.6939,32.6555,312.1,1.3,1.1,2020-03-03,1043,Aqua,MODIS,64,6.03,300.3,7.8,D,0
38.7382,32.6719,315,1.3,1.1,2020-03-03,1043,Aqua,MODIS,69,6.03,301.6,11.8,D,0
39.8229,33.8531,307.1,1.1,1,2020-03-03,1043,Aqua,MODIS,43,6.03,294.2,4,D,0
41.1917,32.6229,303.4,1.3,1.1,2020-03-03,2009,Terra,MODIS,55,6.03,279.7,14.1,N,2
40.0055,34.0997,306.9,2.2,1.4,2020-03-04,0808,Terra,MODIS,61,6.03,294.7,10.4,D,0
38.6524,39.7691,305.5,1.1,1,2020-03-04,0808,Terra,MODIS,41,6.03,291.8,5.5,D,0
40.4965,36.9576,304.2,1.5,1.2,2020-03-04,0808,Terra,MODIS,58,6.03,292.5,8,D,0
37.5384,27.2878,301.6,1,1,2020-03-04,1125,Aqua,MODIS,41,6.03,286.7,3,D,0
37.1689,37.2997,302.8,1.8,1.3,2020-03-05,0852,Terra,MODIS,19,6.03,289.6,5.6,D,2
37.2137,42.6036,318.7,1.1,1,2020-03-05,1030,Aqua,MODIS,72,6.03,301.1,12.8,D,0
36.7397,37.676,306.7,1.1,1.1,2020-03-05,1030,Aqua,MODIS,58,6.03,287.2,5.7,D,0
36.8982,37.9587,306.9,1.1,1,2020-03-05,1030,Aqua,MODIS,56,6.03,289.7,4.7,D,0
37.1766,39.0664,310.7,1,1,2020-03-05,1030,Aqua,MODIS,64,6.03,292.1,6.6,D,0
37.1748,39.0551,306.9,1,1,2020-03-05,1030,Aqua,MODIS,53,6.03,292.3,4,D,0
40.3109,33.7324,311.5,4,1.9,2020-03-06,0934,Terra,MODIS,22,6.03,290.2,65.2,D,0
40.322,33.731,312.2,4,1.9,2020-03-06,0934,Terra,MODIS,40,6.03,286.8,68.6,D,0
40.3173,33.7052,313,1.5,1.2,2020-03-06,1114,Aqua,MODIS,53,6.03,294.2,13.5,D,0
40.8127,37.2657,302.7,1.1,1,2020-03-07,0838,Terra,MODIS,26,6.03,289.5,3.2,D,0
37.5341,33.5896,312.2,1,1,2020-03-07,0839,Terra,MODIS,69,6.03,296.8,7.5,D,0
40.2962,36.045,315.7,1,1,2020-03-07,0839,Terra,MODIS,76,6.03,300.1,9.2,D,0
39.3183,37.9054,302.7,1.2,1.1,2020-03-07,0839,Terra,MODIS,37,6.03,287.1,7,D,0
39.8004,33.8058,335.9,1,1,2020-03-07,0839,Terra,MODIS,89,6.03,296.4,34,D,0
39.7988,33.8174,319.3,1,1,2020-03-07,0839,Terra,MODIS,77,6.03,295.4,13.6,D,0
38.4255,37.2745,309,1.2,1.1,2020-03-07,0839,Terra,MODIS,58,6.03,293.5,6.7,D,0
38.4206,37.246,307.3,1.2,1.1,2020-03-07,0839,Terra,MODIS,59,6.03,292.6,6.2,D,0
38.4542,32.9489,306.7,1,1,2020-03-07,0839,Terra,MODIS,54,6.03,295.5,3.9,D,0
38.2949,33.1032,305.1,1,1,2020-03-07,0839,Terra,MODIS,43,6.03,293.7,3.2,D,0
38.2933,33.1147,308.3,1,1,2020-03-07,0839,Terra,MODIS,59,6.03,295,5.3,D,0
38.2517,33.082,306.7,1,1,2020-03-07,0839,Terra,MODIS,53,6.03,293.9,4,D,0
38.2178,33.1924,332.2,1,1,2020-03-07,0839,Terra,MODIS,87,6.03,296,29.2,D,0
38.0778,33.4646,310.3,1,1,2020-03-07,0839,Terra,MODIS,64,6.03,295.2,6.6,D,0
37.9154,33.3759,304.4,1,1,2020-03-07,0839,Terra,MODIS,40,6.03,291.9,3.2,D,0
37.8836,33.3391,306,1,1,2020-03-07,0839,Terra,MODIS,55,6.03,293.3,4.3,D,0
37.3311,35.6815,307.4,1.1,1,2020-03-07,0839,Terra,MODIS,61,6.03,295.1,5.5,D,0
37.5325,33.6008,311.9,1,1,2020-03-07,0839,Terra,MODIS,69,6.03,297.2,7.3,D,0
37.5017,32.91,310.4,1,1,2020-03-07,0839,Terra,MODIS,67,6.03,295.7,5.9,D,0
36.7742,37.6552,309.7,1.6,1.2,2020-03-07,1017,Aqua,MODIS,40,6.03,295.1,8.6,D,0
36.7739,37.6502,310.5,1.6,1.2,2020-03-07,1017,Aqua,MODIS,57,6.03,294.9,10.7,D,0
37.5252,33.5931,316.4,2.7,1.6,2020-03-07,1018,Aqua,MODIS,75,6.03,299.6,40.8,D,0
37.624,33.3587,311.8,2.8,1.6,2020-03-07,1018,Aqua,MODIS,69,6.03,297.8,28.7,D,0
37.6344,33.3802,309.4,2.8,1.6,2020-03-07,1018,Aqua,MODIS,65,6.03,297.2,20.1,D,0
37.6273,33.3503,309.1,2.8,1.6,2020-03-07,1018,Aqua,MODIS,64,6.03,298,20,D,0
38.0071,33.4488,335.1,2.7,1.6,2020-03-07,1018,Aqua,MODIS,89,6.03,298,133.8,D,0
38.0187,33.4689,316.1,2.7,1.6,2020-03-07,1018,Aqua,MODIS,75,6.03,296.8,42,D,0
38.0118,33.44,324.6,2.7,1.6,2020-03-07,1018,Aqua,MODIS,82,6.03,297.4,76.8,D,0
38.4439,33.0193,308.7,2.8,1.6,2020-03-07,1018,Aqua,MODIS,61,6.03,297.8,19.9,D,0
38.6463,39.771,309.2,1.2,1.1,2020-03-07,1018,Aqua,MODIS,53,6.03,292.3,7,D,0
40.3096,33.7367,309.6,2.2,1.4,2020-03-07,1019,Aqua,MODIS,68,6.03,294.9,15.9,D,0
41.1887,32.6193,304.8,1,1,2020-03-07,1944,Terra,MODIS,62,6.03,280.3,10.3,N,2
38.1668,33.2769,307.8,2.8,1.6,2020-03-08,0922,Terra,MODIS,63,6.03,295,21.7,D,0
38.066,32.6443,307.3,2.6,1.6,2020-03-08,0922,Terra,MODIS,63,6.03,293.9,19.6,D,0
37.6459,33.3625,311.7,3,1.6,2020-03-08,0922,Terra,MODIS,59,6.03,299.5,23.9,D,0
37.6453,33.357,312.4,3,1.6,2020-03-08,0922,Terra,MODIS,72,6.03,299.6,29.7,D,0
37.5732,33.3996,316.3,3,1.6,2020-03-08,0922,Terra,MODIS,76,6.03,297.8,46,D,0
37.5734,33.3931,315.7,3,1.6,2020-03-08,0922,Terra,MODIS,75,6.03,297.7,44.5,D,0
36.9144,35.5816,310.3,1.2,1.1,2020-03-08,1100,Aqua,MODIS,56,6.03,297,6.5,D,0
38.266,33.1256,313.7,1,1,2020-03-08,1101,Aqua,MODIS,61,6.03,301.8,5.3,D,0
37.4183,32.9817,332.5,1,1,2020-03-08,1101,Aqua,MODIS,85,6.03,307.5,21.9,D,0
37.4167,32.9705,328.4,1,1,2020-03-08,1101,Aqua,MODIS,82,6.03,309,16.5,D,0
37.4152,32.9593,320,1,1,2020-03-08,1101,Aqua,MODIS,74,6.03,308.1,7.2,D,0
37.4341,32.8974,351.9,1,1,2020-03-08,1101,Aqua,MODIS,96,6.03,307.9,56.5,D,0
37.4534,32.9046,324.9,1,1,2020-03-08,1101,Aqua,MODIS,63,6.03,305.5,11.7,D,0
37.4718,32.9065,323.3,1,1,2020-03-08,1101,Aqua,MODIS,57,6.03,305.8,10.4,D,0
37.4745,32.8597,322.1,1,1,2020-03-08,1101,Aqua,MODIS,58,6.03,306,9.2,D,0
37.4729,32.8485,322.9,1,1,2020-03-08,1101,Aqua,MODIS,77,6.03,306.6,11.4,D,0
37.488,32.8913,327.8,1,1,2020-03-08,1101,Aqua,MODIS,82,6.03,304.7,15.4,D,0
36.8436,28.7594,301.2,1.3,1.1,2020-03-08,1101,Aqua,MODIS,27,6.03,290.2,2.8,D,2
37.5435,32.96,318.6,1,1,2020-03-08,1101,Aqua,MODIS,71,6.03,299.2,8.6,D,0
37.5153,32.7582,317.9,1,1,2020-03-08,1101,Aqua,MODIS,71,6.03,303.3,7.7,D,0
37.5655,32.9137,322.2,1,1,2020-03-08,1101,Aqua,MODIS,76,6.03,303.2,11.3,D,0
37.6618,33.4174,316,1,1,2020-03-08,1101,Aqua,MODIS,63,6.03,300.9,7.5,D,0
37.5691,30.5807,309.4,1.1,1,2020-03-08,1101,Aqua,MODIS,65,6.03,296.6,7.6,D,0
37.5762,30.5724,332,1.1,1,2020-03-08,1101,Aqua,MODIS,87,6.03,296.2,32.3,D,0
38.503,37.5343,312.7,1.5,1.2,2020-03-08,1101,Aqua,MODIS,60,6.03,300.1,9.4,D,0
38.2017,33.1217,313.5,1,1,2020-03-08,1101,Aqua,MODIS,61,6.03,299.8,5.8,D,0
37.9456,30.6788,315,1,1,2020-03-08,1101,Aqua,MODIS,74,6.03,297.5,9.4,D,0
37.9437,30.667,319.4,1,1,2020-03-08,1101,Aqua,MODIS,78,6.03,299.3,13.4,D,0
37.9326,30.5363,306,1,1,2020-03-08,1101,Aqua,MODIS,61,6.03,294.2,3.7,D,0
38.3116,33.0497,317.6,1,1,2020-03-08,1101,Aqua,MODIS,70,6.03,302.9,8.4,D,0
38.31,33.0382,319.9,1,1,2020-03-08,1101,Aqua,MODIS,73,6.03,303.9,10.5,D,0
38.4817,31.3354,308.8,1,1,2020-03-08,1101,Aqua,MODIS,0,6.03,296.3,4.6,D,0
38.7414,32.6283,347.2,1,1,2020-03-08,1101,Aqua,MODIS,94,6.03,303.8,50.3,D,0
38.7398,32.6169,332.5,1,1,2020-03-08,1101,Aqua,MODIS,85,6.03,302.2,25.6,D,0
41.5281,35.6258,313.4,1.3,1.1,2020-03-08,1102,Aqua,MODIS,72,6.03,297.3,11.8,D,0
41.5263,35.6089,316,1.3,1.1,2020-03-08,1102,Aqua,MODIS,75,6.03,296.8,15.4,D,0
41.5499,34.7044,308.3,1.2,1.1,2020-03-08,1102,Aqua,MODIS,61,6.03,295.8,5.8,D,0
41.5483,34.69,308.3,1.2,1.1,2020-03-08,1102,Aqua,MODIS,56,6.03,296.1,6.1,D,0
41.8784,35.0107,311.7,1.3,1.1,2020-03-08,1102,Aqua,MODIS,70,6.03,294.6,11.2,D,0
41.9423,34.7659,313.6,1.2,1.1,2020-03-08,1102,Aqua,MODIS,49,6.03,296.1,12.8,D,0
41.8674,34.5388,309.6,1.2,1.1,2020-03-09,0826,Terra,MODIS,57,6.03,299,6.6,D,0
38.7866,39.8635,313,1.1,1,2020-03-09,0827,Terra,MODIS,67,6.03,300.3,7.1,D,0
38.6541,39.777,310.8,1.1,1,2020-03-09,0827,Terra,MODIS,58,6.03,296.6,6.5,D,0
38.6762,39.3168,310.4,1.1,1,2020-03-09,0827,Terra,MODIS,55,6.03,298.8,5.2,D,0
38.608,39.1673,315.8,1.1,1,2020-03-09,0827,Terra,MODIS,68,6.03,300.4,8.7,D,0
37.717,39.4444,320.7,1.1,1,2020-03-09,0827,Terra,MODIS,78,6.03,299,15.5,D,0
37.6933,39.4128,311.1,1.1,1,2020-03-09,0827,Terra,MODIS,66,6.03,299.7,5.4,D,0
36.8376,39.2998,307,1.1,1.1,2020-03-09,0827,Terra,MODIS,57,6.03,294.4,4.6,D,0
37.5114,32.7258,304.1,1.3,1.1,2020-03-09,0827,Terra,MODIS,58,6.03,282.4,9.4,D,0
36.7294,36.2155,307.8,1,1,2020-03-09,0827,Terra,MODIS,57,6.03,290.2,6.4,D,2
37.8139,41.4927,312.1,1.4,1.2,2020-03-09,1005,Aqua,MODIS,60,6.03,300,9.2,D,0
37.8191,41.4858,312.2,1.4,1.2,2020-03-09,1005,Aqua,MODIS,61,6.03,300.1,9.1,D,0
37.7513,40.9566,310.3,1.5,1.2,2020-03-09,1005,Aqua,MODIS,60,6.03,298.6,10,D,0
37.8602,40.6109,324.5,1.5,1.2,2020-03-09,1005,Aqua,MODIS,81,6.03,300.6,31.5,D,0
37.8709,40.6077,318.5,1.5,1.2,2020-03-09,1005,Aqua,MODIS,68,6.03,300.9,20.3,D,0
40.7965,39.963,308.7,1.4,1.2,2020-03-09,1006,Aqua,MODIS,50,6.03,298.6,8.8,D,0
40.8041,39.972,310.8,1.4,1.2,2020-03-09,1006,Aqua,MODIS,60,6.03,296.6,10.8,D,0
41.9206,33.7074,318.6,1,1,2020-03-09,2343,Aqua,MODIS,97,6.03,287.5,19.5,N,0
41.3759,35.1324,340.8,2,1.4,2020-03-10,0909,Terra,MODIS,92,6.03,292.4,115.9,D,0
41.3714,35.1524,308.3,2,1.4,2020-03-10,0909,Terra,MODIS,48,6.03,289.7,17.9,D,0
41.3729,35.1251,333.9,2,1.4,2020-03-10,0909,Terra,MODIS,89,6.03,292.3,90.1,D,0
41.3683,35.1463,323.2,2,1.4,2020-03-10,0909,Terra,MODIS,82,6.03,290.3,54.7,D,0
40.5863,34.4835,316.3,1.9,1.3,2020-03-10,0909,Terra,MODIS,77,6.03,290.2,34.8,D,0
40.5933,34.4807,312.5,1.9,1.3,2020-03-10,0909,Terra,MODIS,73,6.03,290.3,27.2,D,0
38.6034,34.9749,304,2.3,1.5,2020-03-10,0910,Terra,MODIS,0,6.03,289.7,8.2,D,0
38.3174,33.0478,305.8,1.8,1.3,2020-03-10,0910,Terra,MODIS,62,6.03,291.9,12.2,D,0
37.9922,33.4683,311.7,1.9,1.4,2020-03-10,0910,Terra,MODIS,72,6.03,292.8,23.4,D,0
37.6739,33.3155,308.1,1.9,1.3,2020-03-10,0910,Terra,MODIS,67,6.03,294.3,14,D,0
37.5902,33.3265,307.8,1.9,1.4,2020-03-10,0910,Terra,MODIS,66,6.03,292.9,15.3,D,0
37.5858,33.3475,313.8,1.9,1.4,2020-03-10,0910,Terra,MODIS,74,6.03,293.1,27,D,0
37.5549,33.3147,305.5,1.9,1.4,2020-03-10,0910,Terra,MODIS,62,6.03,292.1,12.2,D,0
37.5509,33.307,308.6,1.9,1.4,2020-03-10,0910,Terra,MODIS,67,6.03,292.3,16.9,D,0
37.4994,33.3124,306.2,1.9,1.4,2020-03-10,0910,Terra,MODIS,63,6.03,292.5,14,D,0
37.4664,32.9019,313.1,1.8,1.3,2020-03-10,0910,Terra,MODIS,73,6.03,294.8,21.3,D,0
37.4511,32.9145,323,1.1,1.1,2020-03-10,1048,Aqua,MODIS,57,6.03,296.8,16.6,D,0
37.0054,35.0195,312.8,1,1,2020-03-10,1048,Aqua,MODIS,69,6.03,297.8,7.4,D,0
37.7219,40.5145,316.6,1.5,1.2,2020-03-10,1048,Aqua,MODIS,71,6.03,301.6,14,D,0
37.8568,40.978,319.3,1.6,1.2,2020-03-10,1048,Aqua,MODIS,66,6.03,304.2,17.1,D,0
38.1043,41.3166,310,1.7,1.3,2020-03-10,1048,Aqua,MODIS,58,6.03,296,11.2,D,0
37.3544,33.2192,310.6,1.1,1,2020-03-10,1048,Aqua,MODIS,64,6.03,297.4,6.5,D,0
37.5984,34.175,321.1,1,1,2020-03-10,1048,Aqua,MODIS,78,6.03,300.4,14,D,0
37.4152,32.9692,315.1,1.1,1.1,2020-03-10,1048,Aqua,MODIS,71,6.03,299.3,9.5,D,0
37.449,32.9022,325,1.1,1.1,2020-03-10,1048,Aqua,MODIS,73,6.03,298.9,19.3,D,0
37.4583,32.8997,356.4,1.1,1.1,2020-03-10,1048,Aqua,MODIS,98,6.03,301.3,80.7,D,0
37.4562,32.8874,347.9,1.1,1.1,2020-03-10,1048,Aqua,MODIS,80,6.03,303,58.7,D,0
37.6132,33.3964,314.2,1.1,1,2020-03-10,1048,Aqua,MODIS,70,6.03,295.9,9.5,D,0
37.6243,33.4059,309.3,1.1,1,2020-03-10,1048,Aqua,MODIS,34,6.03,294.8,5.5,D,0
37.6224,33.394,342.5,1.1,1,2020-03-10,1048,Aqua,MODIS,92,6.03,297,48.6,D,0
37.6969,33.6817,319.7,1.1,1,2020-03-10,1048,Aqua,MODIS,77,6.03,300.8,12.6,D,0
37.747,33.0228,322.4,1.1,1,2020-03-10,1048,Aqua,MODIS,80,6.03,296.8,18.8,D,0
37.9941,33.4586,310.6,1.1,1,2020-03-10,1048,Aqua,MODIS,65,6.03,294.9,7.3,D,0
38.1996,33.4666,308.2,1.1,1,2020-03-10,1048,Aqua,MODIS,59,6.03,295.1,5.5,D,0
38.2017,33.2433,307,1.1,1,2020-03-10,1048,Aqua,MODIS,57,6.03,295.4,4.3,D,0
39.1631,39.0773,303.3,1.3,1.1,2020-03-10,1049,Aqua,MODIS,26,6.03,287.2,5.6,D,0
39.2746,31.3301,312.2,1.2,1.1,2020-03-10,1049,Aqua,MODIS,70,6.03,286.1,14.3,D,0
39.8183,33.8662,308.1,1,1,2020-03-10,1049,Aqua,MODIS,62,6.03,292.4,5.4,D,0
40.3144,34.0938,313.4,1,1,2020-03-10,1049,Aqua,MODIS,45,6.03,293,8.7,D,0
40.3241,33.7886,312.1,1,1,2020-03-10,1049,Aqua,MODIS,69,6.03,294.3,7.6,D,0
40.3223,33.7769,326.4,1,1,2020-03-10,1049,Aqua,MODIS,83,6.03,294.8,21.4,D,0
40.3383,33.8213,307.3,1,1,2020-03-10,1049,Aqua,MODIS,60,6.03,294.4,4.3,D,0
40.3312,33.7746,306.7,1,1,2020-03-10,1049,Aqua,MODIS,39,6.03,293.4,3.6,D,0
40.3206,33.7044,316.1,1,1,2020-03-10,1049,Aqua,MODIS,74,6.03,295.5,11.1,D,0
40.3188,33.6927,307.3,1,1,2020-03-10,1049,Aqua,MODIS,60,6.03,294,4.3,D,0
40.5509,34.383,305.7,1,1,2020-03-10,1049,Aqua,MODIS,58,6.03,293.3,4.1,D,0
40.5926,34.481,315.8,1,1,2020-03-10,1049,Aqua,MODIS,75,6.03,291.8,12,D,0
41.2069,36.2984,309.1,1.1,1,2020-03-10,1049,Aqua,MODIS,64,6.03,295.6,5.8,D,0
41.2608,36.216,307,1.1,1,2020-03-10,1049,Aqua,MODIS,60,6.03,295.7,4.1,D,0
41.1124,34.4344,306.7,1,1,2020-03-10,1049,Aqua,MODIS,51,6.03,292.5,4.4,D,0
41.1107,34.4226,305.7,1,1,2020-03-10,1049,Aqua,MODIS,29,6.03,293.2,3.7,D,0
41.123,34.4438,326.5,1,1,2020-03-10,1049,Aqua,MODIS,84,6.03,293.2,21.1,D,2
41.1213,34.4321,338.5,1,1,2020-03-10,1049,Aqua,MODIS,91,6.03,296.1,37.4,D,0
41.5617,34.6755,315.4,1,1,2020-03-10,1049,Aqua,MODIS,67,6.03,298.4,8.8,D,0
41.8658,34.6732,310.8,1,1,2020-03-10,1049,Aqua,MODIS,70,6.03,297.6,7.6,D,0
40.141,43.6546,318.3,1.4,1.2,2020-03-11,0954,Aqua,MODIS,73,6.03,300.9,13.6,D,0
37.9727,41.8437,303.1,4.1,1.9,2020-03-12,0719,Terra,MODIS,36,6.03,290.8,22.8,D,0
40.475,34.1836,310.4,1.3,1.1,2020-03-12,0857,Terra,MODIS,66,6.03,293.7,8.9,D,0
39.9896,33.4912,309.5,1.2,1.1,2020-03-12,0857,Terra,MODIS,59,6.03,293.6,6.6,D,0
39.986,33.4976,308.3,1.2,1.1,2020-03-12,0857,Terra,MODIS,55,6.03,293.3,5.5,D,0
39.876,32.286,307.8,1.1,1,2020-03-12,0857,Terra,MODIS,60,6.03,295.4,4.9,D,0
39.7939,31.8908,310.1,1.1,1,2020-03-12,0857,Terra,MODIS,64,6.03,295.6,6.5,D,0
40.446,27.1385,306.1,1.1,1.1,2020-03-12,0857,Terra,MODIS,0,6.03,291.6,8.3,D,0
39.5798,32.6174,310.8,1.1,1.1,2020-03-12,0857,Terra,MODIS,63,6.03,296.5,5.6,D,0
39.5598,31.6185,320.4,1.1,1,2020-03-12,0857,Terra,MODIS,77,6.03,294.7,15.9,D,0
40.196,25.8789,300.8,1.3,1.1,2020-03-12,0857,Terra,MODIS,39,6.03,289.2,4.8,D,0
40.4925,34.803,306.3,1.1,1.1,2020-03-12,1037,Aqua,MODIS,48,6.03,288.6,3.5,D,0
40.3466,33.9657,313.5,1.2,1.1,2020-03-12,1037,Aqua,MODIS,67,6.03,291,9.9,D,0
41.1087,34.4202,308.9,1.1,1.1,2020-03-12,1037,Aqua,MODIS,34,6.03,293.5,6.4,D,0
41.4916,26.6407,305.5,1.8,1.3,2020-03-13,0940,Terra,MODIS,61,6.03,293.9,9,D,0
37.6018,27.458,307.1,1,1,2020-03-13,1119,Aqua,MODIS,55,6.03,295.3,5,D,0
38.7355,26.945,312.7,1,1,2020-03-13,1119,Aqua,MODIS,69,6.03,301.9,8.1,D,2
38.8174,27.2546,306.3,1,1,2020-03-13,1119,Aqua,MODIS,53,6.03,296.2,4,D,0
40.4441,27.1431,302.4,1,1,2020-03-13,1120,Aqua,MODIS,39,6.03,291.4,3.9,D,0
41.5917,33.0326,300.4,1,1,2020-03-14,0844,Terra,MODIS,26,6.03,289.6,3.4,D,0
41.3117,32.1275,303.6,1,1,2020-03-14,0845,Terra,MODIS,56,6.03,291.7,4.1,D,0
41.3833,26.9251,301.9,1.7,1.3,2020-03-14,0845,Terra,MODIS,49,6.03,289.4,6.6,D,0
41.3816,26.9456,308.6,1.7,1.3,2020-03-14,0845,Terra,MODIS,67,6.03,290,15.6,D,0
40.4922,34.1996,319.1,1,1,2020-03-14,0845,Terra,MODIS,76,6.03,299.3,10.8,D,0
40.4472,34.0719,313.5,1,1,2020-03-14,0845,Terra,MODIS,69,6.03,297,6.8,D,0
40.3735,34.0096,327.5,1,1,2020-03-14,0845,Terra,MODIS,83,6.03,298.6,19.1,D,0
39.9471,33.7715,314,1,1,2020-03-14,0845,Terra,MODIS,65,6.03,301.5,5,D,0
40.4457,27.1387,302.2,1.6,1.3,2020-03-14,0845,Terra,MODIS,0,6.03,289.9,8.6,D,0
39.0441,31.665,313.2,1,1,2020-03-14,0845,Terra,MODIS,64,6.03,295.4,8.1,D,0
37.2049,29.7949,309.8,1.1,1,2020-03-14,0846,Terra,MODIS,62,6.03,297.9,5,D,0
40.4424,34.082,315.4,1.7,1.3,2020-03-14,1025,Aqua,MODIS,68,6.03,299.2,14.7,D,0
40.4384,34.0622,312,1.7,1.3,2020-03-14,1025,Aqua,MODIS,46,6.03,299.3,8.2,D,0
41.1079,34.4744,336.4,1.6,1.2,2020-03-14,1025,Aqua,MODIS,90,6.03,298.7,65.5,D,0
41.1121,34.4853,322.4,1.6,1.2,2020-03-14,1025,Aqua,MODIS,71,6.03,297.7,29.1,D,0
41.1084,34.4674,323.1,1.6,1.2,2020-03-14,1025,Aqua,MODIS,67,6.03,297.7,30.9,D,0
39.0839,27.1472,300.8,1.4,1.2,2020-03-15,0928,Terra,MODIS,42,6.03,280.5,10.8,D,0
37.1512,37.2876,306.4,1.1,1,2020-03-16,0833,Terra,MODIS,42,6.03,292.2,5.9,D,0
38.7352,26.9412,302.1,1.1,1,2020-03-17,0916,Terra,MODIS,39,6.03,290.7,5.4,D,2
38.7332,26.9532,300.8,1.1,1,2020-03-17,0916,Terra,MODIS,27,6.03,289.3,4.6,D,2
39.6096,30.847,302.6,1.1,1,2020-03-17,1055,Aqua,MODIS,53,6.03,291.6,3.3,D,0
41.2626,31.4288,302.6,1,1,2020-03-17,1056,Aqua,MODIS,44,6.03,289.2,5.6,D,2
37.7783,27.3152,300.1,1.3,1.1,2020-03-18,1138,Aqua,MODIS,28,6.03,289.6,4.8,D,0
40.4464,27.137,302,1,1,2020-03-19,0903,Terra,MODIS,0,6.03,289.2,5.5,D,0
40.3279,27.2645,306.4,1,1,2020-03-19,0903,Terra,MODIS,64,6.03,288.7,7.3,D,0
41.1093,26.5045,303.4,1.1,1,2020-03-19,0903,Terra,MODIS,56,6.03,288.1,5.8,D,0
40.3263,27.2765,301.2,1,1,2020-03-19,0903,Terra,MODIS,39,6.03,289.5,4,D,0
